platform,compiler,build_flags,algorithm,variant,workload,parameter,repetition,iterations,timer_overhead_ns,mean_ns,median_ns,p95_ns,p99_ns,max_ns,throughput_updates_s,cpu_utilization_pct,cycles_per_update,deadline_1us_misses,deadline_10us_misses,deadline_100us_misses,persistent_bytes,history_bytes,temporary_bytes,bytes_read_per_update,checksum
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4,10,100000,0,4.138,0,100,100,6900,241662638.956,0.000,15.559,2,0,0,0,32,0,32,4050725823050583179
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4,11,100000,0,9.696,0,100,100,7400,103135313.531,0.000,36.838,3,0,0,96,0,0,8,1820439831759374474
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4,11,100000,0,3.444,0,100,100,7200,290360046.458,0.000,13.082,1,0,0,0,16,0,16,1820439831759374474
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4,11,100000,0,5.490,0,100,100,3800,182149362.477,2846.084,20.759,2,0,0,40,32,0,8,4050725823050583179
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4,11,100000,0,5.451,0,100,100,500,183452577.509,0.000,20.634,0,0,0,40,32,0,8,4050725823050583179
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4,11,100000,0,4.092,0,100,100,7400,244379276.637,0.000,15.483,2,0,0,0,32,0,32,4050725823050583179
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4,11,100000,0,11.531,0,100,100,5400,86722747.377,0.000,43.506,2,0,0,96,0,0,8,1820439831759374474
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,1,100000,0,5.442,0,100,100,5400,183755972.069,0.000,20.657,1,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,1,100000,0,5.409,0,100,100,400,184877056.757,2888.704,20.539,0,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,1,100000,0,6.225,0,100,100,5300,160642570.281,0.000,23.714,6,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,1,100000,0,12.782,0,100,100,8000,78235017.994,0.000,48.547,2,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",16,1,100000,0,10.596,0,100,100,5400,94375235.938,0.000,40.122,1,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",16,1,100000,0,10.023,0,100,100,5800,99770527.786,0.000,38.040,2,0,0,0,64,0,64,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,2,100000,0,5.656,0,100,100,4000,176803394.625,0.000,21.339,3,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,2,100000,0,4.688,0,100,100,6800,213310580.205,0.000,17.637,1,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,2,100000,0,13.715,0,100,100,5700,72912869.121,1139.264,51.934,4,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",16,2,100000,0,14.131,0,100,100,9300,70766400.113,0.000,53.550,9,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",16,2,100000,0,11.168,0,100,100,7100,89541547.278,0.000,42.451,10,0,0,0,64,0,64,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,2,100000,0,5.503,0,100,100,35400,181719062.330,0.000,20.801,10,1,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,3,100000,0,4.592,0,100,100,5700,217770034.843,3402.657,17.436,2,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,3,100000,0,12.814,0,100,100,15200,78039644.139,0.000,48.338,14,2,0,240,0,0,8,18439528701114761817
