algorithm,workload,variant,phase,entities,change_percent,work_rounds,repetition,samples,changed_entities,arithmetic_per_tick,recomputed_entities,mean_ns,median_ns,p95_ns,p99_ns,maximum_ns,throughput_per_s,cycles_per_tick,miss_100us,miss_1ms,miss_16_67ms,persistent_bytes,temporary_bytes,event_bytes,working_bytes,source_call_depth,checksum
derived_vectors,change_density,stateless_full,tick_only,4096,10,16,6,203,410,393216,4096,51617.734,42800,88100,144600,311700,19373.187,190445.970,8,0,0,98304,49152,0,147456,3,2490078763810336664
derived_vectors,change_density,stateful_event,tick_only,4096,10,16,6,203,410,39360,410,38.916,0,100,200,300,25696202.532,56224.217,0,0,0,147456,0,11480,158936,4,2490078763810336664
derived_vectors,change_density,tick_selective,tick_only,4096,10,16,6,203,410,39360,410,21689.163,12900,53700,246800,451300,46105.976,72890.980,6,0,0,180224,0,11480,191704,3,2490078763810336664
derived_vectors,change_density,stateless_full,frame_total,4096,10,16,7,203,410,393216,4096,54813.793,43000,100500,225700,631700,18243.583,186245.665,11,0,0,98304,49152,0,147456,3,319600738293419779
derived_vectors,change_density,stateful_event,frame_total,4096,10,16,7,203,410,39360,410,12338.424,11100,12200,36600,143200,81047.630,50714.084,1,0,0,147456,0,11480,158936,4,319600738293419779
derived_vectors,change_density,tick_selective,frame_total,4096,10,16,7,203,410,39360,410,22128.571,13600,49300,212100,470500,45190.445,66216.813,5,0,0,180224,0,11480,191704,3,319600738293419779
derived_vectors,change_density,stateless_full,tick_only,4096,10,16,7,203,410,393216,4096,47937.438,43700,70400,118200,128000,20860.522,187346.167,4,0,0,98304,49152,0,147456,3,319600738293419779
derived_vectors,change_density,stateful_event,tick_only,4096,10,16,7,203,410,39360,410,136.946,0,100,100,21700,7302158.273,51853.862,0,0,0,147456,0,11480,158936,4,319600738293419779
derived_vectors,change_density,tick_selective,tick_only,4096,10,16,7,203,410,39360,410,12161.576,11600,13700,32600,34100,82226.183,56573.621,0,0,0,180224,0,11480,191704,3,319600738293419779
derived_vectors,change_density,stateless_full,frame_total,4096,10,16,8,203,410,393216,4096,55215.271,44400,87500,194300,575700,18110.932,190059.232,8,0,0,98304,49152,0,147456,3,14070390381944309346
derived_vectors,change_density,stateful_event,frame_total,4096,10,16,8,203,410,39360,410,15091.626,11700,24100,76000,282400,66261.914,54974.217,1,0,0,147456,0,11480,158936,4,14070390381944309346
derived_vectors,change_density,tick_selective,frame_total,4096,10,16,8,203,410,39360,410,16849.261,13900,31800,54700,194500,59349.784,63670.089,2,0,0,180224,0,11480,191704,3,14070390381944309346
derived_vectors,change_density,stateless_full,tick_only,4096,10,16,8,203,410,393216,4096,61357.143,43900,97200,414200,838000,16298.021,191275.567,10,0,0,98304,49152,0,147456,3,14070390381944309346
derived_vectors,change_density,stateful_event,tick_only,4096,10,16,8,203,410,39360,410,33.498,0,100,100,200,29852941.176,56151.355,0,0,0,147456,0,11480,158936,4,14070390381944309346
derived_vectors,change_density,tick_selective,tick_only,4096,10,16,8,203,410,39360,410,15281.773,12400,24700,77600,173000,65437.432,64576.296,1,0,0,180224,0,11480,191704,3,14070390381944309346
derived_vectors,change_density,stateless_full,frame_total,4096,10,16,9,203,410,393216,4096,66470.936,43300,98200,703600,989300,15044.169,191425.030,10,0,0,98304,49152,0,147456,3,12406591705233980908
derived_vectors,change_density,stateful_event,frame_total,4096,10,16,9,203,410,39360,410,12155.665,11100,14000,32700,62300,82266.170,51530.611,0,0,0,147456,0,11480,158936,4,12406591705233980908
derived_vectors,change_density,tick_selective,frame_total,4096,10,16,9,203,410,39360,410,14505.911,13600,17600,40000,41500,68937.413,62732.099,0,0,0,180224,0,11480,191704,3,12406591705233980908
derived_vectors,change_density,stateless_full,tick_only,4096,10,16,9,203,410,393216,4096,49257.143,41800,71000,123400,480000,20301.624,179631.256,6,0,0,98304,49152,0,147456,3,12406591705233980908
derived_vectors,change_density,stateful_event,tick_only,4096,10,16,9,203,410,39360,410,27.586,0,100,100,200,36250000.000,51736.148,0,0,0,147456,0,11480,158936,4,12406591705233980908
derived_vectors,change_density,tick_selective,tick_only,4096,10,16,9,203,410,39360,410,14436.946,12300,31700,67600,78600,69266.728,60611.394,0,0,0,180224,0,11480,191704,3,12406591705233980908
derived_vectors,change_density,stateless_full,frame_total,4096,10,16,10,203,410,393216,4096,58302.463,42000,97600,259500,1189900,17151.934,182022.882,9,1,0,98304,49152,0,147456,3,10562890651904938448
derived_vectors,change_density,stateful_event,frame_total,4096,10,16,10,203,410,39360,410,25333.498,11000,25900,478100,1161000,39473.428,54628.557,6,1,0,147456,0,11480,158936,4,10562890651904938448
derived_vectors,change_density,tick_selective,frame_total,4096,10,16,10,203,410,39360,410,25567.980,12700,44900,395100,964800,39111.419,83588.030,5,0,0,180224,0,11480,191704,3,10562890651904938448
derived_vectors,change_density,stateless_full,tick_only,4096,10,16,10,203,410,393216,4096,67043.842,41500,164500,592900,689600,14915.613,225440.616,17,0,0,98304,49152,0,147456,3,10562890651904938448
derived_vectors,change_density,stateful_event,tick_only,4096,10,16,10,203,410,39360,410,27.094,0,100,100,100,36909090.909,49428.576,0,0,0,147456,0,11480,158936,4,10562890651904938448
derived_vectors,change_density,tick_selective,tick_only,4096,10,16,10,203,410,39360,410,26286.700,12300,44800,209800,1156700,38042.052,68883.148,6,1,0,180224,0,11480,191704,3,10562890651904938448
derived_vectors,change_density,stateless_full,frame_total,4096,10,16,11,203,410,393216,4096,58233.498,43200,112600,273500,861500,17172.247,183844.645,12,0,0,98304,49152,0,147456,3,11719506513527182039
derived_vectors,change_density,stateful_event,frame_total,4096,10,16,11,203,410,39360,410,12831.527,11200,15800,46900,94800,77933.047,52746.975,0,0,0,147456,0,11480,158936,4,11719506513527182039
derived_vectors,change_density,tick_selective,frame_total,4096,10,16,11,203,410,39360,410,15408.867,13400,30100,51500,55300,64897.698,60850.547,0,0,0,180224,0,11480,191704,3,11719506513527182039
derived_vectors,change_density,stateless_full,tick_only,4096,10,16,11,203,410,393216,4096,73051.724,43700,140600,787300,1283600,13688.931,190457.192,14,1,0,98304,49152,0,147456,3,11719506513527182039
derived_vectors,change_density,stateful_event,tick_only,4096,10,16,11,203,410,39360,410,25.123,0,100,100,200,39803921.569,50198.399,0,0,0,147456,0,11480,158936,4,11719506513527182039
derived_vectors,change_density,tick_selective,tick_only,4096,10,16,11,203,410,39360,410,192192.611,12900,194100,1850800,27811200,5203.114,92222.202,15,3,1,180224,0,11480,191704,3,11719506513527182039
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,1,203,4096,393216,4096,71809.360,46000,95900,316500,2439200,13925.761,250659.384,10,2,0,98304,49152,0,147456,3,1897970324863941605
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,1,203,4096,393216,4096,143325.616,115400,247800,477900,851400,6977.120,528813.335,203,0,0,147456,0,114688,262144,4,1897970324863941605
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,1,203,4096,393216,4096,76199.015,68300,122400,232600,263500,13123.529,332046.310,16,0,0,180224,0,114688,294912,3,1897970324863941605
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,1,203,4096,393216,4096,57041.379,47400,97200,425900,479400,17531.133,282866.246,9,0,0,98304,49152,0,147456,3,1897970324863941605
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,1,203,4096,393216,4096,41.379,0,100,200,200,24166666.667,548294.034,0,0,0,147456,0,114688,262144,4,1897970324863941605
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,1,203,4096,393216,4096,49568.966,54200,63200,77800,80400,20173.913,272350.468,0,0,0,180224,0,114688,294912,3,1897970324863941605
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,2,203,4096,393216,4096,44988.670,44400,56700,65700,73100,22227.819,216550.394,0,0,0,98304,49152,0,147456,3,11321140988814741874
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,2,203,4096,393216,4096,115581.773,112700,133600,144900,150000,8651.883,485838.458,203,0,0,147456,0,114688,262144,4,11321140988814741874
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,2,203,4096,393216,4096,53193.103,44900,86700,110800,119900,18799.430,240661.202,3,0,0,180224,0,114688,294912,3,11321140988814741874
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,2,203,4096,393216,4096,39912.315,37600,49000,65500,77200,25054.923,203719.576,0,0,0,98304,49152,0,147456,3,11321140988814741874
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,2,203,4096,393216,4096,37.438,0,100,200,200,26710526.316,488680.419,0,0,0,147456,0,114688,262144,4,11321140988814741874
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,2,203,4096,393216,4096,47231.034,42200,66500,86700,90400,21172.520,255573.463,0,0,0,180224,0,114688,294912,3,11321140988814741874
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,3,203,4096,393216,4096,42340.887,40000,56200,64600,88700,23617.833,197471.424,0,0,0,98304,49152,0,147456,3,12904242464168382752
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,3,203,4096,393216,4096,115151.232,111300,136300,149300,168300,8684.232,476731.507,203,0,0,147456,0,114688,262144,4,12904242464168382752
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,3,203,4096,393216,4096,50169.951,44800,69600,85000,99200,19932.250,229775.458,0,0,0,180224,0,114688,294912,3,12904242464168382752
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,3,203,4096,393216,4096,39640.887,37300,50200,63100,68700,25226.479,206395.261,0,0,0,98304,49152,0,147456,3,12904242464168382752
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,3,203,4096,393216,4096,43.350,0,100,200,300,23068181.818,476492.365,0,0,0,147456,0,114688,262144,4,12904242464168382752
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,3,203,4096,393216,4096,42838.916,37300,57200,82200,222200,23343.261,231434.665,2,0,0,180224,0,114688,294912,3,12904242464168382752
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,4,203,4096,393216,4096,44112.315,44500,55400,66600,77900,22669.406,222604.251,0,0,0,98304,49152,0,147456,3,1868177368677499381
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,4,203,4096,393216,4096,112815.764,109300,129100,137400,140200,8864.010,481370.975,203,0,0,147456,0,114688,262144,4,1868177368677499381
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,4,203,4096,393216,4096,45702.956,43300,59900,63500,84700,21880.423,208241.305,0,0,0,180224,0,114688,294912,3,1868177368677499381
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,4,203,4096,393216,4096,39221.675,36300,47600,53300,65200,25496.107,206830.596,0,0,0,98304,49152,0,147456,3,1868177368677499381
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,4,203,4096,393216,4096,48.768,0,200,300,400,20505050.505,498856.094,0,0,0,147456,0,114688,262144,4,1868177368677499381
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,4,203,4096,393216,4096,52367.488,53700,60100,76700,81700,19095.818,287511.281,0,0,0,180224,0,114688,294912,3,1868177368677499381
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,5,203,4096,393216,4096,42517.734,39500,50400,60800,83900,23519.598,202667.660,0,0,0,98304,49152,0,147456,3,10631098761763446085
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,5,203,4096,393216,4096,113392.118,109800,134100,141000,168800,8818.955,471645.547,203,0,0,147456,0,114688,262144,4,10631098761763446085
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,5,203,4096,393216,4096,53443.842,45000,72000,90700,93300,18711.230,245326.759,0,0,0,180224,0,114688,294912,3,10631098761763446085
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,5,203,4096,393216,4096,39344.335,36300,47700,63400,83200,25416.620,204440.837,0,0,0,98304,49152,0,147456,3,10631098761763446085
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,5,203,4096,393216,4096,40.887,0,100,200,300,24457831.325,479216.621,0,0,0,147456,0,114688,262144,4,10631098761763446085
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,5,203,4096,393216,4096,54039.901,54700,79400,84200,84400,18504.845,294994.498,0,0,0,180224,0,114688,294912,3,10631098761763446085
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,6,203,4096,393216,4096,39499.507,38700,47100,49600,54600,25316.771,180705.606,0,0,0,98304,49152,0,147456,3,12070291055615963400
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,6,203,4096,393216,4096,111208.867,108200,124300,128500,130400,8992.089,456576.305,203,0,0,147456,0,114688,262144,4,12070291055615963400
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,6,203,4096,393216,4096,61437.931,64900,87700,105300,107600,16276.590,282389.793,4,0,0,180224,0,114688,294912,3,12070291055615963400
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,6,203,4096,393216,4096,49034.975,46400,71100,76800,89200,20393.607,274153.567,0,0,0,98304,49152,0,147456,3,12070291055615963400
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,6,203,4096,393216,4096,48.768,0,100,200,200,20505050.505,536552.498,0,0,0,147456,0,114688,262144,4,12070291055615963400
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,6,203,4096,393216,4096,60310.837,56400,101300,189400,266600,16580.768,321521.212,11,0,0,180224,0,114688,294912,3,12070291055615963400
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,7,203,4096,393216,4096,53621.182,49200,77700,113400,143100,18649.346,257326.084,4,0,0,98304,49152,0,147456,3,264530174166710957
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,7,203,4096,393216,4096,133700.985,115700,203200,446300,578100,7479.376,529056.197,203,0,0,147456,0,114688,262144,4,264530174166710957
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,7,203,4096,393216,4096,83865.517,70900,136200,231600,532100,11923.852,350280.793,28,0,0,180224,0,114688,294912,3,264530174166710957
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,7,203,4096,393216,4096,58937.931,43000,110700,196300,624800,16967.002,270665.094,17,0,0,98304,49152,0,147456,3,264530174166710957
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,7,203,4096,393216,4096,56.158,0,200,300,300,17807017.544,542143.005,0,0,0,147456,0,114688,262144,4,264530174166710957
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,7,203,4096,393216,4096,87086.700,55800,147700,631400,1402500,11482.810,351573.709,22,1,0,180224,0,114688,294912,3,264530174166710957
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,8,203,4096,393216,4096,71788.177,48000,110600,277400,1910500,13929.870,267727.882,12,2,0,98304,49152,0,147456,3,8592379423877788616
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,8,203,4096,393216,4096,221313.793,118200,615600,2478100,4187600,4518.471,572094.586,203,7,0,147456,0,114688,262144,4,8592379423877788616
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,8,203,4096,393216,4096,93963.547,68600,204500,488300,899300,10642.425,346420.453,30,0,0,180224,0,114688,294912,3,8592379423877788616
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,8,203,4096,393216,4096,52118.719,41800,104000,159300,278300,19186.964,268815.335,12,0,0,98304,49152,0,147456,3,8592379423877788616
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,8,203,4096,393216,4096,66.995,100,200,300,600,14926470.588,560629.626,0,0,0,147456,0,114688,262144,4,8592379423877788616
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,8,203,4096,393216,4096,74519.212,58200,162400,282400,598400,13419.358,359415.744,16,0,0,180224,0,114688,294912,3,8592379423877788616
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,9,203,4096,393216,4096,57778.325,48100,78300,202300,602900,17307.528,277634.512,8,0,0,98304,49152,0,147456,3,17432842120379884666
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,9,203,4096,393216,4096,118735.468,112400,141300,201700,242900,8422.083,513828.202,203,0,0,147456,0,114688,262144,4,17432842120379884666
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,9,203,4096,393216,4096,65482.759,65000,83500,88200,114100,15271.195,305641.054,1,0,0,180224,0,114688,294912,3,17432842120379884666
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,9,203,4096,393216,4096,43617.734,41900,58300,63900,72500,22926.455,236602.857,0,0,0,98304,49152,0,147456,3,17432842120379884666
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,9,203,4096,393216,4096,42.365,0,100,200,400,23604651.163,485085.438,0,0,0,147456,0,114688,262144,4,17432842120379884666
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,9,203,4096,393216,4096,41868.966,36300,54500,68000,69200,23884.039,226714.901,0,0,0,180224,0,114688,294912,3,17432842120379884666
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,10,203,4096,393216,4096,40891.626,38800,48900,60500,65600,24454.885,189795.749,0,0,0,98304,49152,0,147456,3,607313760442350654
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,10,203,4096,393216,4096,111390.148,108200,127700,140800,141000,8977.455,458803.532,203,0,0,147456,0,114688,262144,4,607313760442350654
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,10,203,4096,393216,4096,54387.192,52200,69200,98300,118200,18386.682,246954.182,2,0,0,180224,0,114688,294912,3,607313760442350654
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,10,203,4096,393216,4096,38416.749,36200,46600,51900,58600,26030.313,192127.596,0,0,0,98304,49152,0,147456,3,607313760442350654
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,10,203,4096,393216,4096,30.049,0,100,100,300,33278688.525,476873.517,0,0,0,147456,0,114688,262144,4,607313760442350654
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,10,203,4096,393216,4096,55514.286,53700,70600,82200,114000,18013.381,296207.133,1,0,0,180224,0,114688,294912,3,607313760442350654
derived_vectors,change_density,stateless_full,frame_total,4096,100,16,11,203,4096,393216,4096,45854.680,44500,60300,62500,64200,21808.025,228517.985,0,0,0,98304,49152,0,147456,3,196981905813831895
derived_vectors,change_density,stateful_event,frame_total,4096,100,16,11,203,4096,393216,4096,111675.369,108900,125400,126300,127100,8954.526,485001.365,203,0,0,147456,0,114688,262144,4,196981905813831895
derived_vectors,change_density,tick_selective,frame_total,4096,100,16,11,203,4096,393216,4096,56307.389,62500,76500,80900,82600,17759.658,257473.700,0,0,0,180224,0,114688,294912,3,196981905813831895
derived_vectors,change_density,stateless_full,tick_only,4096,100,16,11,203,4096,393216,4096,41943.842,40700,52600,59600,60200,23841.402,229117.749,0,0,0,98304,49152,0,147456,3,196981905813831895
derived_vectors,change_density,stateful_event,tick_only,4096,100,16,11,203,4096,393216,4096,32.512,0,100,200,200,30757575.758,484425.911,0,0,0,147456,0,114688,262144,4,196981905813831895
derived_vectors,change_density,tick_selective,tick_only,4096,100,16,11,203,4096,393216,4096,53969.458,53700,66000,71300,72300,18528.998,294846.906,0,0,0,180224,0,114688,294912,3,196981905813831895
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,1,1220,4096,24576,4096,11564.098,12100,14600,24400,39700,86474.533,92216.223,0,0,0,98304,49152,0,147456,3,9794959192477815774
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,1,1220,4096,24576,4096,27017.869,26200,31400,44100,52100,37012.542,153589.768,0,0,0,147456,0,114688,262144,4,9794959192477815774
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,1,1220,4096,24576,4096,25071.639,25400,29000,44200,57700,39885.705,147620.143,0,0,0,180224,0,114688,294912,3,9794959192477815774
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,1,1220,4096,24576,4096,8012.541,8400,9500,20100,32500,124804.354,93420.344,0,0,0,98304,49152,0,147456,3,9794959192477815774
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,1,1220,4096,24576,4096,29.508,0,100,100,300,33888888.889,158953.751,0,0,0,147456,0,114688,262144,4,9794959192477815774
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,1,1220,4096,24576,4096,22215.492,19700,32100,60000,872900,45013.633,198414.937,7,0,0,180224,0,114688,294912,3,9794959192477815774
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,2,1220,4096,24576,4096,22208.443,16600,26500,73500,3215900,45027.921,147718.380,9,2,0,98304,49152,0,147456,3,11027514496313070079
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,2,1220,4096,24576,4096,34148.361,30000,52300,87800,604600,29283.983,185563.202,11,0,0,147456,0,114688,262144,4,11027514496313070079
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,2,1220,4096,24576,4096,41959.180,29600,63800,276500,2752600,23832.687,188997.723,37,3,0,180224,0,114688,294912,3,11027514496313070079
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,2,1220,4096,24576,4096,15170.656,9100,23100,94400,2857900,65916.729,122155.428,12,1,0,98304,49152,0,147456,3,11027514496313070079
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,2,1220,4096,24576,4096,42.131,0,100,200,400,23735408.560,192423.236,0,0,0,147456,0,114688,262144,4,11027514496313070079
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,2,1220,4096,24576,4096,26245.574,17000,36800,191700,2009300,38101.663,181362.925,19,3,0,180224,0,114688,294912,3,11027514496313070079
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,3,1220,4096,24576,4096,23344.016,13300,34100,202200,1747200,42837.530,117199.663,20,4,0,98304,49152,0,147456,3,14351896522715454127
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,3,1220,4096,24576,4096,46311.967,28400,64500,489200,3742700,21592.691,182173.443,44,5,0,147456,0,114688,262144,4,14351896522715454127
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,3,1220,4096,24576,4096,32344.918,28500,49000,116800,1066900,30916.758,172706.798,15,1,0,180224,0,114688,294912,3,14351896522715454127
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,3,1220,4096,24576,4096,13350.656,9300,14300,95500,1434200,74902.688,119235.134,11,1,0,98304,49152,0,147456,3,14351896522715454127
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,3,1220,4096,24576,4096,40.410,0,100,200,1600,24746450.304,184416.902,0,0,0,147456,0,114688,262144,4,14351896522715454127
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,3,1220,4096,24576,4096,23793.607,17500,40300,114300,2034400,42028.097,193928.943,14,1,0,180224,0,114688,294912,3,14351896522715454127
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,4,1220,4096,24576,4096,25206.885,13900,38200,195800,2081300,39671.700,134147.218,18,5,0,98304,49152,0,147456,3,18299273187425313825
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,4,1220,4096,24576,4096,30279.836,27100,46200,84400,491400,33025.278,167585.314,8,0,0,147456,0,114688,262144,4,18299273187425313825
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,4,1220,4096,24576,4096,27121.066,25900,38600,54200,133500,36871.708,157839.482,1,0,0,180224,0,114688,294912,3,18299273187425313825
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,4,1220,4096,24576,4096,8760.984,8800,10600,18000,50500,114142.435,104479.116,0,0,0,98304,49152,0,147456,3,18299273187425313825
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,4,1220,4096,24576,4096,28.115,0,100,100,200,35568513.120,147033.156,0,0,0,147456,0,114688,262144,4,18299273187425313825
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,4,1220,4096,24576,4096,12321.475,10300,17300,24600,38300,81159.112,115649.504,0,0,0,180224,0,114688,294912,3,18299273187425313825
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,5,1220,4096,24576,4096,11923.115,12000,14600,26000,39600,83870.702,97078.418,0,0,0,98304,49152,0,147456,3,4496580474946292967
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,5,1220,4096,24576,4096,27650.984,26900,31800,43900,53600,36165.079,159593.583,0,0,0,147456,0,114688,262144,4,4496580474946292967
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,5,1220,4096,24576,4096,27989.098,26800,37700,57200,96800,35728.196,164227.877,0,0,0,180224,0,114688,294912,3,4496580474946292967
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,5,1220,4096,24576,4096,8219.508,8200,10300,27800,38200,121661.780,96998.199,0,0,0,98304,49152,0,147456,3,4496580474946292967
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,5,1220,4096,24576,4096,36.393,0,100,200,600,27477477.477,178206.967,0,0,0,147456,0,114688,262144,4,4496580474946292967
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,5,1220,4096,24576,4096,16727.295,16000,21100,41400,114000,59782.529,161786.383,2,0,0,180224,0,114688,294912,3,4496580474946292967
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,6,1220,4096,24576,4096,12810.328,12400,15700,34100,86100,78062.015,102206.114,0,0,0,98304,49152,0,147456,3,13052125640474873123
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,6,1220,4096,24576,4096,29742.049,27400,44300,60000,224800,33622.431,164878.288,6,0,0,147456,0,114688,262144,4,13052125640474873123
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,6,1220,4096,24576,4096,26155.410,25600,31400,48600,214900,38233.008,151368.989,3,0,0,180224,0,114688,294912,3,13052125640474873123
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,6,1220,4096,24576,4096,8009.672,8600,10700,20000,38000,124849.055,92520.597,0,0,0,98304,49152,0,147456,3,13052125640474873123
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,6,1220,4096,24576,4096,31.639,0,100,100,300,31606217.617,162064.008,0,0,0,147456,0,114688,262144,4,13052125640474873123
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,6,1220,4096,24576,4096,20360.000,18600,36600,61400,289900,49115.914,181762.430,4,0,0,180224,0,114688,294912,3,13052125640474873123
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,7,1220,4096,24576,4096,15041.639,14500,19400,42300,161800,66482.115,115273.934,2,0,0,98304,49152,0,147456,3,6395499349649287869
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,7,1220,4096,24576,4096,33135.000,29300,52700,98100,497900,30179.568,184483.436,11,0,0,147456,0,114688,262144,4,6395499349649287869
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,7,1220,4096,24576,4096,47047.787,28900,81000,274200,8845400,21254.985,181943.996,46,2,0,180224,0,114688,294912,3,6395499349649287869
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,7,1220,4096,24576,4096,14595.410,9400,19300,73100,1317600,68514.691,126126.571,12,1,0,98304,49152,0,147456,3,6395499349649287869
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,7,1220,4096,24576,4096,48.934,0,100,200,8300,20435510.888,192747.207,0,0,0,147456,0,114688,262144,4,6395499349649287869
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,7,1220,4096,24576,4096,27661.475,17500,36700,114200,5722100,36151.362,180034.740,17,3,0,180224,0,114688,294912,3,6395499349649287869
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,8,1220,4096,24576,4096,24496.311,14700,39500,230000,3088600,40822.472,127869.800,20,1,0,98304,49152,0,147456,3,9074850961713985840
